"lncRNA","Cancer","gene_type","pathway","pval","padj","ES","NES","nMoreExtreme","size","sigValue"
"RP11-120K24.5","UCEC","sense_intronic","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00207900207900208,0.0148741418764302,-0.659298962706495,-1.78966332895934,0,22,-0.995841995841996
"RP11-120K24.5","UCEC","sense_intronic","GOBP_NAD_METABOLIC_PROCESS",0.0022883295194508,0.0148741418764302,-0.558225927716094,-1.76633433300341,0,46,-0.995423340961098
"RP11-1246C19.1","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00201409869083585,0.013091641490433,0.652317849439254,1.499982811593,1,30,0.995971802618328
"RP11-1246C19.1","UCEC","lincRNA","GOBP_NADH_REGENERATION",0.00105596620908131,0.013091641490433,0.857104467981798,1.7540750234546,0,11,0.997888067581837
"RP11-128A17.2","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00194174757281553,0.012621359223301,-0.575038522745158,-1.74781957890596,0,46,-0.996116504854369
"RP11-128A17.2","UCEC","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00191204588910134,0.012621359223301,-0.685408286983559,-1.785963531083,0,22,-0.996175908221797
"RP11-131L23.1","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00118623962040332,0.0154211150652432,-0.701192451189847,-1.78992812472269,0,46,-0.997627520759193
"RP11-138A9.1","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00122699386503067,0.0089041095890411,-0.657256206201523,-1.80465005362206,0,46,-0.997546012269939
"RP11-138A9.1","UCEC","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00136986301369863,0.0089041095890411,-0.729277572626772,-1.75477155786827,0,22,-0.997260273972603
"RP11-138A9.2","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00134048257372654,0.017426273458445,-0.607097178205186,-1.71897574327828,0,46,-0.997319034852547
"RP11-1399P15.1","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00143884892086331,0.018705035971223,0.561188410994345,1.64356562762058,0,46,0.997122302158273
"RP11-145M9.6","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00138888888888889,0.00676027041081643,-0.728777315300921,-1.90418697023745,0,46,-0.997222222222222
"RP11-145M9.6","UCEC","antisense","GOBP_NADH_REGENERATION",0.0015600624024961,0.00676027041081643,-0.838293422163053,-1.67286895764669,0,11,-0.996879875195008
"RP11-145M9.6","UCEC","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00142247510668563,0.00676027041081643,-0.795408108020346,-1.93455090339495,0,30,-0.997155049786629
"RP11-153I24.4","UCEC","sense_intronic","GOBP_NAD_METABOLIC_PROCESS",0.00137362637362637,0.0178571428571429,-0.64556744736858,-1.76178956117287,0,46,-0.997252747252747
"RP11-157J24.2","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.0015625,0.0203125,-0.581368946531804,-1.77912856529082,0,46,-0.996875
"RP11-160O5.1","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00101317122593718,0.0131712259371834,0.674019722564593,1.55021293924134,0,30,0.997973657548126
"RP11-165M1.1","UCEC","TEC","GOBP_NAD_METABOLIC_PROCESS",0.00213219616204691,0.026,-0.57213846840529,-1.76734273293797,0,46,-0.995735607675906
"RP11-169K16.4","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00121506682867558,0.0157958687727825,-0.630128948571011,-1.9201182551488,0,46,-0.997569866342649
"RP11-16E12.1","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00160513643659711,0.0208667736757624,-0.695998122274138,-2.00612080568648,0,46,-0.996789727126806
"RP11-173P15.10","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00240963855421687,0.0107260726072607,-0.629699617421564,-1.89522599967833,0,30,-0.995180722891566
"RP11-173P15.10","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00247524752475248,0.0107260726072607,-0.682733246994238,-2.23975049794853,0,46,-0.995049504950495
"RP11-173P15.10","UCEC","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00238663484486874,0.0107260726072607,-0.677607360508743,-1.86372578760851,0,22,-0.995226730310263
"RP11-180I4.2","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00127064803049555,0.00602688919796013,-0.728057625825984,-2.14422365430703,0,46,-0.997458703939009
"RP11-180I4.2","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00135685210312076,0.00602688919796013,-0.698855863194706,-1.90383377377633,0,30,-0.997286295793758
"RP11-180I4.2","UCEC","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00139082058414465,0.00602688919796013,-0.731106776670063,-1.86918452171033,0,22,-0.997218358831711
"RP11-182J23.1","UCEC","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00218818380743982,0.00720620842572062,-0.683116431002178,-1.96569451965899,0,30,-0.99562363238512
"RP11-182J23.1","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.0021505376344086,0.00720620842572062,-0.708452779750304,-1.9367734494798,0,22,-0.995698924731183
"RP11-182J23.1","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00221729490022173,0.00720620842572062,-0.663627398654937,-2.08743494322473,0,46,-0.995565410199557
"RP11-182J23.1","UCEC","antisense","GOBP_NADH_REGENERATION",0.00211416490486258,0.00720620842572062,-0.816687370549933,-1.90291414013907,0,11,-0.995771670190275
"RP11-188P20.3","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.0015600624024961,0.0103833865814696,-0.768727163969522,-2.06258566643371,0,46,-0.996879875195008
"RP11-188P20.3","UCEC","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00159744408945687,0.0103833865814696,-0.71896809425274,-1.79835073982657,0,30,-0.996805111821086
"RP11-190A12.8","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00127877237851662,0.00554134697357204,-0.784667040179592,-1.81878389880821,0,22,-0.997442455242967
"RP11-190A12.8","UCEC","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00122850122850123,0.00554134697357204,-0.719771370243195,-1.74477354641666,0,30,-0.997542997542998
"RP11-190A12.8","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00116414435389988,0.00554134697357204,-0.736936696107931,-1.91150677550844,0,46,-0.9976717112922
"RP11-195M16.1","UCEC","antisense","REACTOME_NICOTINATE_METABOLISM",0.00204708290685773,0.0266120777891505,0.71598078770726,1.53038058110845,1,29,0.995905834186285
"RP11-196G11.2","UCEC","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00224719101123596,0.0111972437553833,-0.754131339350699,-1.93237946821139,0,22,-0.995505617977528
"RP11-196G11.2","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00236406619385343,0.0111972437553833,-0.723119438095419,-1.96249608699429,0,30,-0.995271867612293
"RP11-20G13.5","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00131578947368421,0.0122931442080378,-0.637148154217492,-1.81428798875153,0,46,-0.997368421052632
"RP11-20I23.10","UCEC","TEC","GOBP_NADH_METABOLIC_PROCESS",0.00158478605388273,0.0105008077544426,-0.658572146455096,-1.83017321527686,0,30,-0.996830427892235
"RP11-20I23.10","UCEC","TEC","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00161550888529887,0.0105008077544426,-0.701318576144278,-1.8096922831419,0,22,-0.996768982229402
"RP11-214O1.3","UCEC","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00209205020920502,0.0271966527196653,-0.742362882807654,-1.63462685042661,1,22,-0.99581589958159
"RP11-218F4.1","UCEC","lincRNA","GOBP_NADH_REGENERATION",0.00203252032520325,0.0247619047619048,-0.835271078283001,-1.88048466331143,0,11,-0.995934959349594
"RP11-223P11.3","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00134228187919463,0.0174496644295302,-0.658803638471972,-1.86029053710422,0,46,-0.997315436241611
"RP11-226M10.3","UCEC","TEC","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.0012987012987013,0.0168831168831169,-0.799778870680993,-1.99533202386205,0,22,-0.997402597402597
"RP11-234G16.5","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.0024390243902439,0.0158536585365854,-0.745226994723691,-2.36895011404515,0,46,-0.995121951219512
"RP11-234G16.5","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00232558139534884,0.0158536585365854,-0.71811805940957,-1.93741893692277,0,22,-0.995348837209302
"RP11-245C17.2","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00114285714285714,0.0148571428571429,-0.745006618899605,-1.73946047354463,0,22,-0.997714285714286
"RP11-247A12.2","UCEC","antisense","GOBP_NADH_REGENERATION",0.00105932203389831,0.013771186440678,0.833372601696732,1.77108980984136,0,11,0.997881355932203
"RP11-247A12.7","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.0011454753722795,0.0148911798396334,-0.658357662282126,-1.67246101787884,0,30,-0.997709049255441
"RP11-251M1.1","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00168634064080944,0.0219224283305228,-0.627927101710119,-1.95130812368216,0,46,-0.996627318718381
"RP11-274H2.3","UCEC","antisense","NAD metabolism, sirtuins and aging",0.00103842159916926,0.0134994807892004,0.828249033562156,1.64002283868038,0,11,0.997923156801661
"RP11-278C7.4","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00173611111111111,0.00793650793650794,-0.796604451217802,-2.25109969417842,0,46,-0.996527777777778
"RP11-278C7.4","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00175131348511384,0.00793650793650794,-0.81648553928604,-2.03955303662717,0,22,-0.996497373029772
"RP11-278C7.4","UCEC","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00183150183150183,0.00793650793650794,-0.730107194447775,-1.88457490804987,0,30,-0.996336996336996
"RP11-278L15.2","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00240963855421687,0.0313253012048193,0.576132834498769,1.70091758814414,1,46,0.995180722891566
"RP11-280O1.2","UCEC","antisense","GOBP_NADH_REGENERATION",0.00226244343891403,0.0228739002932551,-0.808490658346871,-1.86186890709719,0,11,-0.995475113122172
"RP11-284F21.10","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00100908173562059,0.0131180625630676,0.626863854264304,1.5093426914906,0,46,0.997981836528759
"RP11-285F7.2","UCEC","antisense","GOBP_NADH_REGENERATION",0.00190839694656489,0.0136268343815514,-0.869846660618096,-1.8652965999722,0,11,-0.99618320610687
"RP11-285F7.2","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00209643605870021,0.0136268343815514,-0.633870162205781,-1.82996429636545,0,46,-0.9958071278826
"RP11-285G1.2","UCEC","antisense","NAD metabolism, sirtuins and aging",0.00213219616204691,0.0277185501066098,0.75497081707589,1.6459905170271,1,11,0.995735607675906
"RP11-287D1.4","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00242130750605327,0.0248407643312102,-0.567209236334011,-1.64628998041609,1,46,-0.995157384987893
"RP11-295D4.5","UCEC","sense_intronic","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00171232876712329,0.0217391304347826,-0.765796505470258,-1.96030217488449,0,22,-0.996575342465753
"RP11-295P9.12","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00147275405007364,0.0101246105919003,-0.74531554338192,-2.05207721146753,0,46,-0.997054491899853
"RP11-295P9.12","UCEC","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00155763239875389,0.0101246105919003,-0.717032028043054,-1.84265941803608,0,30,-0.996884735202492
"RP11-298J20.3","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00161812297734628,0.0210355987055016,-0.628604592756987,-1.85239238127809,0,46,-0.996763754045307
"RP11-2B6.3","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00168918918918919,0.0110732538330494,-0.536372104300542,-1.61495137720265,0,46,-0.996621621621622
"RP11-2B6.3","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00170357751277683,0.0110732538330494,-0.634572387881004,-1.74476785985691,0,30,-0.996592844974446
"RP11-305L7.6","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00216919739696312,0.0142543859649123,-0.658320383485492,-2.09965372984693,0,46,-0.995661605206074
"RP11-305L7.6","UCEC","lincRNA","GOBP_NADH_REGENERATION",0.00219298245614035,0.0142543859649123,-0.879420785800942,-2.01003502759234,0,11,-0.995614035087719
"RP11-30L15.6","UCEC","lincRNA","GOBP_NADH_REGENERATION",0.00197628458498024,0.0252918287937743,-0.826387473653706,-1.85071667308048,0,11,-0.99604743083004
"RP11-30P6.6","UCEC","lincRNA","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00150602409638554,0.019578313253012,0.740447739452123,1.68606378367197,0,23,0.996987951807229
"RP11-315D16.4","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.0018450184501845,0.0239852398523985,-0.622353100361841,-1.91350255118966,0,46,-0.996309963099631
"RP11-317N8.3","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.0017636684303351,0.0114638447971781,-0.6174044183534,-1.86313950150162,0,46,-0.99647266313933
"RP11-317N8.3","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00171526586620926,0.0114638447971781,-0.65188003538589,-1.84377307918615,0,30,-0.996569468267582
"RP11-319G9.3","UCEC","sense_intronic","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00109409190371991,0.00474106491611962,-0.79762756007909,-1.69630668633409,0,22,-0.99781181619256
"RP11-319G9.3","UCEC","sense_intronic","GOBP_NADH_METABOLIC_PROCESS",0.00105820105820106,0.00474106491611962,-0.740526222143362,-1.62927279777674,0,30,-0.997883597883598
"RP11-319G9.3","UCEC","sense_intronic","GOBP_NAD_METABOLIC_PROCESS",0.00102145045965271,0.00474106491611962,-0.748932617626185,-1.72554958540223,0,46,-0.997957099080695
"RP11-327J17.7","UCEC","TEC","GOBP_NADH_METABOLIC_PROCESS",0.001230012300123,0.00799507995079951,-0.756670901785455,-1.89371108508836,0,30,-0.997539975399754
"RP11-327J17.7","UCEC","TEC","GOBP_NAD_METABOLIC_PROCESS",0.00113636363636364,0.00799507995079951,-0.791631280638557,-2.09616865659316,0,46,-0.997727272727273
"RP11-334J6.6","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00168918918918919,0.0219594594594595,-0.697900289656456,-1.80629672232629,0,22,-0.996621621621622
"RP11-337N6.2","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00236686390532544,0.0116175156389634,-0.675803897277268,-1.76910264653357,1,46,-0.995266272189349
"RP11-345P4.9","UCEC","antisense","NAD+ biosynthetic pathways",0.002,0.026,0.668256792481604,1.49603757288699,1,22,0.996
"RP11-357H14.16","UCEC","sense_intronic","GOBP_NAD_METABOLIC_PROCESS",0.00164473684210526,0.0213815789473684,-0.68273894058499,-1.96759506547898,0,46,-0.996710526315789
"RP11-363G2.4","UCEC","lincRNA","GOBP_NADH_REGENERATION",0.00221238938053097,0.0102442868400315,-0.772869460359833,-1.77215676188901,0,11,-0.995575221238938
"RP11-363G2.4","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00236406619385343,0.0102442868400315,-0.694172639319674,-2.201377234889,0,46,-0.995271867612293
"RP11-363G2.4","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00217391304347826,0.0102442868400315,-0.69699120919047,-2.03470020294975,0,30,-0.995652173913044
"RP11-367H1.1","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00214362272240086,0.0139335476956056,-0.662124213841984,-1.54749083360893,1,30,-0.995712754555198
"RP11-367H1.1","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00103412616339193,0.0134436401240951,-0.664163778364469,-1.63388426362627,0,46,-0.997931747673216
"RP11-373D23.3","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.00203665987780041,0.0264765784114053,-0.647875053311756,-1.81343793218966,0,30,-0.995926680244399
"RP11-378A13.1","UCEC","sense_overlapping","NAD+ biosynthetic pathways",0.00100704934541793,0.013091641490433,0.75252298688464,1.60064416543851,0,22,0.997985901309164
"RP11-380J14.1","UCEC","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00136425648021828,0.0177353342428377,0.727087439950736,1.79098645879235,0,27,0.997271487039563
"RP11-380M21.4","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00121654501216545,0.00527169505271695,-0.707001351602579,-1.73457528031995,0,22,-0.997566909975669
"RP11-380M21.4","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00111731843575419,0.00527169505271695,-0.660552527703279,-1.83200101683105,0,46,-0.997765363128492
"RP11-380M21.4","UCEC","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00117508813160987,0.00527169505271695,-0.736625447180351,-1.90595854492418,0,30,-0.99764982373678
"RP11-381O6.1","UCEC","sense_intronic","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00139275766016713,0.00480059084194978,-0.790299849070737,-1.9473589103502,0,22,-0.997214484679666
"RP11-381O6.1","UCEC","sense_intronic","GOBP_NADH_METABOLIC_PROCESS",0.00135135135135135,0.00480059084194978,-0.70345175919113,-1.83020309310483,0,30,-0.997297297297297
"RP11-381O6.1","UCEC","sense_intronic","GOBP_NADH_REGENERATION",0.00147710487444609,0.00480059084194978,-0.780473320154192,-1.67663436260549,0,11,-0.997045790251108
"RP11-381O6.1","UCEC","sense_intronic","GOBP_NAD_METABOLIC_PROCESS",0.0012970168612192,0.00480059084194978,-0.624124843367782,-1.75968932863731,0,46,-0.997405966277562
"RP11-383C5.3","UCEC","processed_transcript","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00150602409638554,0.019578313253012,-0.728208636190701,-1.74423934786707,0,22,-0.996987951807229
"RP11-390P2.4","UCEC","antisense","NAD metabolism, sirtuins and aging",0.00221238938053097,0.0287610619469027,-0.864246419926638,-1.94576868771977,0,11,-0.995575221238938
"RP11-394J1.2","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00213675213675214,0.0138888888888889,-0.727185581683453,-2.001624229487,0,22,-0.995726495726496
"RP11-394J1.2","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00195694716242661,0.0138888888888889,-0.646334730675386,-2.07182848658638,0,46,-0.996086105675147
"RP11-395G23.3","UCEC","lincRNA","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.00117370892018779,0.0152582159624413,0.918047616954656,1.72282328840576,0,8,0.997652582159624
"RP11-399K21.13","UCEC","lincRNA","NAD metabolism, sirtuins and aging",0.00136425648021828,0.0177353342428377,-0.856214782883082,-1.75868235831466,0,11,-0.997271487039563
"RP11-3K16.2","UCEC","sense_intronic","GOBP_NADH_METABOLIC_PROCESS",0.00208333333333333,0.00925925925925926,-0.681659846077374,-1.57429868561006,1,30,-0.995833333333333
"RP11-3K16.2","UCEC","sense_intronic","GOBP_NAD_METABOLIC_PROCESS",0.00101729399796541,0.00925925925925926,-0.695809183738306,-1.67002873687558,0,46,-0.997965412004069
"RP11-3K16.2","UCEC","sense_intronic","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00213675213675214,0.00925925925925926,-0.702581693233133,-1.55826735016362,1,22,-0.995726495726496
"RP11-400N13.3","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.0013550135501355,0.0176151761517615,0.684247939324883,1.88793022431943,0,46,0.997289972899729
"RP11-401P9.5","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00233100233100233,0.0269151138716356,-0.605574573443439,-1.86337965458932,0,46,-0.995337995337995
"RP11-407G23.4","UCEC","sense_intronic","GOBP_NADH_METABOLIC_PROCESS",0.00116144018583043,0.00754936120789779,-0.73101373784447,-1.73600530222553,0,30,-0.997677119628339
"RP11-407G23.4","UCEC","sense_intronic","GOBP_NAD_METABOLIC_PROCESS",0.00110497237569061,0.00754936120789779,-0.673476299936688,-1.67941960233829,0,46,-0.997790055248619
"RP11-413M3.4","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00105042016806723,0.0136554621848739,0.662201609819066,1.72750075876304,0,46,0.997899159663866
"RP11-415F23.4","UCEC","antisense","GOBP_NADH_REGENERATION",0.0023094688221709,0.0136698212407992,-0.820146366606748,-1.85869955978695,0,11,-0.995381062355658
"RP11-423H2.3","UCEC","antisense","NAD metabolism, sirtuins and aging",0.00202020202020202,0.0262626262626263,-0.78352528030362,-1.8633536408449,0,11,-0.995959595959596
"RP11-426C22.8","UCEC","lincRNA","GOBP_NADH_METABOLIC_PROCESS",0.0016366612111293,0.00739476678043231,-0.676191105257736,-1.97661508754887,0,30,-0.996726677577741
"RP11-426C22.8","UCEC","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00170648464163823,0.00739476678043231,-0.726328997704251,-1.96728512511523,0,22,-0.996587030716723
"RP11-426C22.8","UCEC","lincRNA","GOBP_NAD_METABOLIC_PROCESS",0.00165016501650165,0.00739476678043231,-0.680108885261065,-2.14332195718731,0,46,-0.996699669966997
"RP11-429D19.1","UCEC","sense_intronic","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00107066381156317,0.0139186295503212,0.755038740732747,1.70878630717537,0,22,0.997858672376874
"RP11-430G17.3","UCEC","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00181818181818182,0.0236363636363636,-0.68967207941294,-1.80565276687357,0,22,-0.996363636363636
"RP11-431K24.1","UCEC","lincRNA","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.0022271714922049,0.0289532293986637,-0.683143100187054,-1.87340774865422,0,22,-0.99554565701559
"RP11-443B7.1","UCEC","lincRNA","WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN",0.0021978021978022,0.028322440087146,0.847593285154669,1.73576103701973,0,8,0.995604395604396
"RP11-44D5.2","UCEC","TEC","GOBP_NAD_METABOLIC_PROCESS",0.00245098039215686,0.0318627450980392,-0.57009059491547,-1.82579619296814,0,46,-0.995098039215686
"RP11-44F14.8","UCEC","lincRNA","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.00206611570247934,0.0134297520661157,0.733289774734388,1.58195627406179,1,23,0.995867768595041
"RP11-44F14.8","UCEC","lincRNA","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00101626016260163,0.0132113821138211,0.695829363821901,1.52583245522103,0,27,0.997967479674797
"RP11-44K6.2","UCEC","sense_intronic","NAD+ biosynthetic pathways",0.00106044538706257,0.00689289501590668,0.797778014231977,1.82279309149891,0,22,0.997879109225875
"RP11-44K6.2","UCEC","sense_intronic","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00103950103950104,0.00689289501590668,0.809036237424154,1.89779683095311,0,27,0.997920997920998
"RP11-44K6.3","UCEC","antisense","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00198019801980198,0.0173333333333333,0.72909741555359,2.01644353429082,0,27,0.996039603960396
"RP11-44K6.4","UCEC","antisense","REACTOME_NICOTINATE_METABOLISM",0.00229885057471264,0.00996168582375479,0.69059267409621,1.70244126922229,1,29,0.995402298850575
"RP11-44K6.4","UCEC","antisense","GOBP_NAD_BIOSYNTHETIC_PROCESS",0.00116822429906542,0.00784077201447527,0.761361173063354,1.84946906854644,0,27,0.997663551401869
"RP11-44K6.4","UCEC","antisense","NAD+ biosynthetic pathways",0.00120627261761158,0.00784077201447527,0.790164610862275,1.83289879716369,0,22,0.997587454764777
"RP11-452I5.2","UCEC","antisense","GOBP_NADH_METABOLIC_PROCESS",0.001998001998002,0.025974025974026,0.682028705872498,1.43971359593078,1,30,0.996003996003996
"RP11-452K12.4","UCEC","antisense","GOBP_NADH_REGENERATION",0.00210084033613445,0.0273109243697479,0.749566335243732,1.67277671081583,1,11,0.995798319327731
"RP11-456D7.1","UCEC","antisense","GOBP_NADH_METABOLIC_PROCESS",0.00108459869848156,0.00704989154013015,-0.716676643613204,-1.67368392081666,0,30,-0.997830802603037
"RP11-456D7.1","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.00104275286757039,0.00704989154013015,-0.74787504092521,-1.82317641745573,0,46,-0.997914494264859
"RP11-456D7.1","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00221975582685905,0.0096189419163892,-0.705560084794583,-1.57453402854339,1,22,-0.995560488346282
"RP11-456H18.2","UCEC","lincRNA","GOBP_NADH_REGENERATION",0.00144927536231884,0.0188405797101449,-0.816907009814293,-1.73063568282382,0,11,-0.997101449275362
"RP11-45A17.2","UCEC","antisense","GOBP_NAD_METABOLIC_PROCESS",0.0018018018018018,0.0117328519855596,-0.574183172543581,-1.78066603684599,0,46,-0.996396396396396
"RP11-45A17.2","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00180505415162455,0.0117328519855596,-0.708265168252842,-1.87079593182171,0,22,-0.996389891696751
"RP11-461A8.4","UCEC","sense_overlapping","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00149925037481259,0.0194902548725637,-0.735414846861412,-1.82712653243161,0,22,-0.997001499250375
"RP11-462G12.2","UCEC","sense_overlapping","GOBP_NADH_REGENERATION",0.00221975582685905,0.0288568257491676,0.749619611107349,1.61994693649989,1,11,0.995560488346282
"RP11-474P2.7","UCEC","TEC","GOBP_NAD_METABOLIC_PROCESS",0.00180831826401447,0.0235081374321881,-0.585343047672514,-1.75888956483837,0,46,-0.996383363471971
"RP11-475D10.4","UCEC","TEC","GOBP_NAD_METABOLIC_PROCESS",0.00221729490022173,0.0145089285714286,-0.685607385258001,-2.11701370027225,0,46,-0.995565410199557
"RP11-475D10.4","UCEC","TEC","GOBP_NADH_METABOLIC_PROCESS",0.00238095238095238,0.0145089285714286,-0.672613802787134,-1.85694123961948,0,30,-0.995238095238095
"RP11-47J17.2","UCEC","antisense","NAD Metabolism in Oncogene-Induced Senescence and Mitochondrial Dysfunction-Associated Senescence",0.00127877237851662,0.0150462962962963,-0.759122819086462,-1.82886596484113,0,22,-0.997442455242967
